781278172310,"37 km E of Shikotan, Russia",reviewed,0,572,earthquake,6.1, Russia,147.187,43.788,61.2,1994-10-04 13:42:52.310000+00:00
781389588420,"52 km ENE of Shikotan, Russia",reviewed,0,572,earthquake,6.1, Russia,147.336,43.954,40,1994-10-05 20:39:48.420000+00:00
781692535130,east of the Kuril Islands,reviewed,0,572,earthquake,6.1,east of the Kuril Islands,148.063,43.861,35.8,1994-10-09 08:48:55.130000+00:00
782181565490,"43 km N of Rabaul, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,152.148,-3.804,8.8,1994-10-15 00:39:25.490000+00:00
783911600150,"148 km SSW of Tarauacá, Brazil",reviewed,0,572,earthquake,6.1, Brazil,-71.334,-9.379,591.3,1994-11-04 01:13:20.150000+00:00
785356474490,"44 km WSW of Langsa, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,97.591,4.33,153.4,1994-11-20 18:34:34.490000+00:00
787390133250,"38 km WNW of Malango, Solomon Islands",reviewed,0,572,earthquake,6.1, Solomon Islands,159.411,-9.519,16.3,1994-12-14 07:28:53.250000+00:00
793517259880,"140 km E of Miyako, Japan",reviewed,0,572,earthquake,6.1, Japan,143.572,39.788,33,1995-02-23 05:27:39.880000+00:00
794515420150,"98 km SE of Tarakan, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,118.226,2.69,16.7,1995-03-06 18:43:40.150000+00:00
795638044480,"110 km SSW of Nabire, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,135.013,-4.231,19.2,1995-03-19 18:34:04.480000+00:00
797304008760,"91 km NNE of Hihifo, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-173.421,-15.213,37.5,1995-04-08 01:20:08.760000+00:00
797750844910,"285 km ESE of Tadine, New Caledonia",reviewed,0,572,earthquake,6.1, New Caledonia,170.54,-22.252,16.4,1995-04-13 05:27:24.910000+00:00
798176977070,"59 km NNW of Jayapura, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,140.457,-2.061,20.2,1995-04-18 03:49:37.070000+00:00
798619091200,"49 km SW of Palimbang, Philippines",reviewed,0,572,earthquake,6.1, Philippines,123.818,5.954,530.5,1995-04-23 06:38:11.200000+00:00
799148637770,"57 km E of Sulat, Philippines",reviewed,0,572,earthquake,6.1, Philippines,125.982,11.853,15,1995-04-29 09:43:57.770000+00:00
799553927920,"55 km ENE of Tobelo, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,128.478,1.889,23.4,1995-05-04 02:18:47.920000+00:00
799648750630,"12 km N of Cabatuan, Philippines",reviewed,0,572,earthquake,6.1, Philippines,125.238,12.637,33,1995-05-05 04:39:10.630000+00:00
800510757830,"152 km S of Turpan, China",reviewed,0,572,nuclear explosion,6.1, China,88.82,41.603,0,1995-05-15 04:05:57.830000+00:00
800660885830,"28 km WSW of Nyaunglebin, Myanmar",reviewed,0,572,earthquake,6.1, Myanmar,96.457,17.899,11.4,1995-05-16 21:48:05.830000+00:00
801115375090,"135 km ENE of Alotau, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,151.507,-9.662,29.8,1995-05-22 04:02:55.090000+00:00
804808611420,"Kermadec Islands, New Zealand",reviewed,0,572,earthquake,6.1, New Zealand,-177.627,-29.117,54.4,1995-07-03 21:56:51.420000+00:00
808637737170,"266 km E of Tadine, New Caledonia",reviewed,0,572,earthquake,6.1, New Caledonia,170.436,-21.848,73.1,1995-08-17 05:35:37.170000+00:00
809250882970,"Pagan region, Northern Mariana Islands",reviewed,0,572,earthquake,6.1, Northern Mariana Islands,145.042,18.823,612.4,1995-08-24 07:54:42.970000+00:00
809686290730,"64 km ENE of ‘Ohonua, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-174.354,-21.159,18.8,1995-08-29 08:51:30.730000+00:00
811213416930,"30 km W of Panguna, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,155.207,-6.323,151,1995-09-16 01:03:36.930000+00:00
812567163450,"Izu Islands, Japan region",reviewed,0,572,earthquake,6.1, Japan region,139.04,29.311,430.8,1995-10-01 17:06:03.450000+00:00
812677703260,"146 km NW of Hihifo, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-174.934,-15.221,33,1995-10-02 23:48:23.260000+00:00
813597743450,Macquarie Island region,reviewed,0,572,earthquake,6.1,Macquarie Island region,158.28,-59.014,14.4,1995-10-13 15:22:23.450000+00:00
813703497470,"103 km W of Panguna, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,154.556,-6.435,18.6,1995-10-14 20:44:57.470000+00:00
813769448160,"96 km WSW of Panguna, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,154.631,-6.514,14.4,1995-10-15 15:04:08.160000+00:00
814058758770,"73 km ESE of Naze, Japan",reviewed,0,572,earthquake,6.1, Japan,130.211,28.203,27.6,1995-10-18 23:25:58.770000+00:00
814216888760,"Pagan region, Northern Mariana Islands",reviewed,0,572,earthquake,6.1, Northern Mariana Islands,145.544,18.708,224.8,1995-10-20 19:21:28.760000+00:00
814995657920,Fiji region,reviewed,0,572,earthquake,6.1,Fiji region,-179.387,-21.793,618.3,1995-10-29 19:40:57.920000+00:00
818711049210,"106 km SSW of Emiliano Zapata, Mexico",reviewed,0,572,earthquake,6.1, Mexico,-105.517,18.583,20.3,1995-12-11 19:44:09.210000+00:00
819860791950,Kermadec Islands region,reviewed,0,572,earthquake,6.1,Kermadec Islands region,-176.794,-28.148,14.8,1995-12-25 03:06:31.950000+00:00
820293970980,central East Pacific Rise,reviewed,0,572,earthquake,6.1,central East Pacific Rise,-104.646,-4.387,10,1995-12-30 03:26:10.980000+00:00
821873206710,"208 km SSW of Abepura, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,140.068,-4.399,109.1,1996-01-17 10:06:46.710000+00:00
823039209580,south of the Kermadec Islands,reviewed,0,572,earthquake,6.1,south of the Kermadec Islands,-178.253,-32.953,14.2,1996-01-30 22:00:09.580000+00:00
823679838110,"216 km N of Palu, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,120.187,1.019,13.8,1996-02-07 07:57:18.110000+00:00
823887234290,"89 km NNW of Lae, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,146.629,-6,68.5,1996-02-09 17:33:54.290000+00:00
824116087990,"232 km SW of Waingapu, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,118.67,-11.044,8,1996-02-12 09:08:07.990000+00:00
825731404520,"84 km ENE of Kainantu, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,146.565,-5.973,58.7,1996-03-02 01:50:04.520000+00:00
826388136240,"111 km ESE of Shikotan, Russia",reviewed,0,572,earthquake,6.1, Russia,148.009,43.425,33,1996-03-09 16:15:36.240000+00:00
827085500360,"32 km NNE of Finschhafen, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,147.904,-6.269,33,1996-03-17 17:58:20.360000+00:00
827705942690,west of Macquarie Island,reviewed,0,572,earthquake,6.1,west of Macquarie Island,146.006,-55.42,10,1996-03-24 22:19:02.690000+00:00
827998108120,Owen Fracture Zone region,reviewed,0,572,earthquake,6.1,Owen Fracture Zone region,57.805,11.919,10,1996-03-28 07:28:28.120000+00:00
828179819410,southern East Pacific Rise,reviewed,0,572,earthquake,6.1,southern East Pacific Rise,-125.666,-55.852,10,1996-03-30 09:56:59.410000+00:00
830942484230,"79 km WSW of Panguna, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,154.848,-6.659,33,1996-05-01 09:21:24.230000+00:00
830945109700,"80 km SW of Panguna, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,154.895,-6.741,33,1996-05-01 10:05:09.700000+00:00
833798760500,"134 km SSE of Gizo, Solomon Islands",reviewed,0,572,earthquake,6.1, Solomon Islands,157.198,-9.27,33,1996-06-03 10:46:00.500000+00:00
834764680740,"16 km N of Cabodiongan, Philippines",reviewed,0,572,earthquake,6.1, Philippines,125.055,12.811,28.8,1996-06-14 15:04:40.740000+00:00
836134355840,"164 km SE of Vilyuchinsk, Russia",reviewed,0,572,earthquake,6.1, Russia,159.812,51.726,33,1996-06-30 11:32:35.840000+00:00
838298977080,southern East Pacific Rise,reviewed,0,572,earthquake,6.1,southern East Pacific Rise,-113.538,-50.149,10,1996-07-25 12:49:37.080000+00:00
